reporter_status,cell_soma_location,species,id,name,structure_layer_name,structure_area_id,structure_area_abbrev,transgenic_line,dendrite_type,apical,reconstruction_type,disease_state,donor_id,structure_hemisphere,normalized_depth
positive,"[9174.05844410059, 1938.93686591844, 2605.93967170368]",Mus musculus,560581448,Esr2-IR-Cre;Ai14-284905.05.02.01,6a,385,VISp,Esr2-IRES2-Cre|PhiC31-neo,spiny,intact,,,559014291,right,
positive,"[8370.82609441041, 970.146968819648, 8176.05303704849]",Mus musculus,477135941,Slc17a6-IRES-Cre;Ai14-190263.06.01.01,4,385,VISp,Slc17a6-IRES-Cre,spiny,intact,dendrite-only,,476803126,left,0.439827869093059
,"[79.0, 273.0, 86.0]",Homo Sapiens,561435279,H16.06.013.11.16.02,4,12141,MTG,,spiny,intact,full,epilepsy,561414332,left,0.507561784149906
positive,"[8676.24498919189, 1971.26404433215, 2047.28859386436]",Mus musculus,589764355,Sim1-Cre_KJ18;Ai14-318179.06.02.01,5,409,VISl,Sim1-Cre_KJ18,spiny,truncated,,,588188097,right,
positive,"[8137.08953212251, 1219.44426919495, 2897.35462712604]",Mus musculus,515302868,Pvalb-IRES-Cre;Ai14(S200)-238718.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,515046852,right,
positive,"[8528.84523775395, 866.22830632989, 7567.49585709649]",Mus musculus,473601979,Rorb-IRES2-Cre-D;Ai14-181715.04.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,472963244,left,0.54239108277276
positive,"[8700.0, 929.777009365769, 3610.50540430968]",Mus musculus,501280518,Sst-IRES-Cre;Ai14-228573.05.02.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,500966318,right,0.499397003169836
,"[270.0, 351.0, 219.0]",Homo Sapiens,517673954,H16.06.006.01.03.02,6,12113,FroL,,spiny,truncated,,tumor,517325289,right,
positive,"[8231.02403432538, 1192.50534427654, 3346.36544341732]",Mus musculus,322229594,Sst-IRES-Cre;Ai14-172531.06.02.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,320827603,right,0.823351114599099
positive,"[10010.9789164221, 1897.23824093719, 2533.18317055099]",Mus musculus,510699928,Rorb-IRES2-Cre-D;Ai14-237625.03.01.01,4,385,VISp,Rorb-IRES2-Cre,aspiny,NA,,,508419032,left,0.260571052500963
positive,"[8900.0, 1651.39283723505, 2781.79382511987]",Mus musculus,579611637,Ndnf-IRES2-dgCre;Ai14-311164.03.02.01,6a,385,VISp,Ndnf-IRES2-dgCre,spiny,truncated,,,578230846,right,
positive,"[8400.0, 614.020319620443, 3878.978002404]",Mus musculus,576336240,Vip-IRES-Cre;Ai14-307960.05.02.01,2/3,533,VISpm,Vip-IRES-Cre,aspiny,NA,,,574668507,right,
positive,"[8755.21531421365, 1262.85995405994, 8326.69731885457]",Mus musculus,482692974,Sst-IRES-Cre;Ai14-199391.04.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,481097238,left,0.558358732759595
positive,"[9460.75922902832, 1698.80021341327, 8514.4356792846]",Mus musculus,473642382,Rorb-IRES2-Cre-D;Ai14-181715.02.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,472963244,left,0.684536614767146
,"[72.0, 263.0, 103.0]",Homo Sapiens,571464200,H17.06.005.12.10.07,2,12141,MTG,,spiny,intact,full,epilepsy,571364629,left,0.0901029326355698
,"[69.0, 254.0, 96.0]",Homo Sapiens,528643271,H16.06.009.01.02.05.02,5,12141,MTG,,spiny,truncated,,epilepsy,528574320,left,
positive,"[9029.0, 1066.95655597785, 8030.99508432582]",Mus musculus,469800845,Scnn1a-Tg3-Cre;Ai14-180214.04.01.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,418778101,left,0.582730770311853
,"[72.0, 257.0, 90.0]",Homo Sapiens,571624971,H17.06.006.11.10.01,3,12141,MTG,,spiny,intact,full,epilepsy,571458187,left,0.30517178858196
positive,"[8766.93193131801, 1006.75671580849, 7752.41636003947]",Mus musculus,487664663,Rbp4-Cre_KL100;Ai14-211531.03.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,487152241,left,0.592785931023771
positive,"[8663.50402424712, 1869.28262942635, 9067.36671027316]",Mus musculus,547328377,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-271574.03.01.02,6a,409,VISl,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,,,546349651,left,0.745519713424936
positive,"[8860.13330470803, 1017.89140326493, 3321.75551993544]",Mus musculus,329550277,Rorb-IRES2-Cre-D;Ai14-176684.04.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,328927477,right,0.424954726542019
,"[92.0, 260.0, 67.0]",Homo Sapiens,530022494,H16.06.010.01.01.11.04,4,12142,ITG,,spiny,truncated,,epilepsy,529678110,left,
,"[72.0, 257.0, 90.0]",Homo Sapiens,571721440,H17.06.006.11.09.07,3,12141,MTG,,spiny,intact,,epilepsy,571458187,left,
positive,"[8640.57620175548, 1228.44923036293, 8328.42054118016]",Mus musculus,513843815,Scnn1a-Tg3-Cre;Ai14-241666.05.01.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,,,512321708,left,
positive,"[8080.0, 652.444882340451, 7997.74035507726]",Mus musculus,477991293,Htr3a-Cre_NO152;Ai14-191528.05.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,477840240,left,0.218265178674547
positive,"[9094.0, 705.770488305347, 3826.52822582542]",Mus musculus,327962063,Htr3a-Cre_NO152;Ai14-175482.03.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,325632898,right,0.250539168459047
positive,"[8988.0, 1218.3120100879, 3119.10086829018]",Mus musculus,475751758,Scnn1a-Tg2-Cre;Ai14-185904.03.02.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,truncated,,,475544293,right,0.53701189321749
positive,"[10163.0599614838, 2019.74135848007, 8873.18182737291]",Mus musculus,502597328,Rorb-IRES2-Cre-D;Ai14-230822.06.01.01,2/3,425,VISpl,Rorb-IRES2-Cre,spiny,intact,,,502081962,left,
positive,"[8953.33467809805, 1183.71690677648, 8066.72224006648]",Mus musculus,314617802,Rorb-IRES2-Cre-D;Ai14-168052.03.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,313403614,left,0.586684298233801
positive,"[8869.85442667183, 1105.54358031529, 8255.65921000853]",Mus musculus,565209132,Htr3a-Cre_NO152;Ai14-292836.03.01.01,4,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,563340205,left,0.400858170336482
,"[303.0, 281.0, 129.0]",Homo Sapiens,643575207,H17.06.013.12.03.02,3,12147,PLP,,aspiny,NA,full,epilepsy,643488707,right,0.287207513362425
,"[323.0, 201.0, 140.0]",Homo Sapiens,558181151,H16.03.011.14.06.02,3,12141,MTG,,aspiny,NA,,tumor,557958365,right,
,"[73.0, 260.0, 93.0]",Homo Sapiens,529845713,H16.06.010.01.02.18.02,3,12141,MTG,,spiny,intact,full,epilepsy,529678110,left,0.180791373594455
positive,"[9290.0, 1949.95784317558, 8802.2701153019]",Mus musculus,487306716,Pvalb-IRES-Cre;Ai14-212109.03.01.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487152294,left,0.830487249500624
positive,"[8580.52918453796, 1522.83748609164, 8469.30393303696]",Mus musculus,570946690,Pvalb-IRES-Cre;Ai14-299335.05.01.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,569964901,left,0.855084979254767
positive,"[8700.0, 1147.00500405768, 7800.8232434316]",Mus musculus,560750295,Nos1-CreERT2;Ai14(BT)-285364.03.01.01,5,385,VISp,Nos1-CreERT2,aspiny,NA,,,560045462,left,
positive,"[8500.0, 1223.63725356772, 8273.240501117]",Mus musculus,571233863,Vip-IRES-Cre;Ai14-299128.04.01.01,5,385,VISp,Vip-IRES-Cre,aspiny,NA,,,569392639,left,
positive,"[9200.00000000001, 1460.03995800454, 3289.96129626443]",Mus musculus,575300383,Ndnf-IRES2-dgCre;Ai14-306262.02.02.01,6a,385,VISp,Ndnf-IRES2-dgCre,spiny,truncated,,,573111243,right,
positive,"[9465.46293418193, 936.790114102049, 3126.57393061033]",Mus musculus,583142588,Chat-IRES-Cre-neo;Ai14-313182.02.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,,,581156784,right,
positive,"[9460.75922902832, 1620.51196467656, 8836.68198720795]",Mus musculus,469832490,Scnn1a-Tg3-Cre;Ai14-180215.02.01.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,418778114,left,0.524914546230078
positive,"[8434.22579933077, 1231.60747334657, 8700.0775618335]",Mus musculus,569809287,Vip-IRES-Cre;Ai14-299124.05.01.01,4,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,569392600,left,0.446888230882127
positive,"[9771.08274921792, 1227.54504147, 3322.64645619213]",Mus musculus,557996299,Tlx3-Cre_PL56;Ai14-281778.03.02.01,4,385,VISp,Tlx3-Cre_PL56,spiny,intact,,,557265287,right,
positive,"[9307.0, 1392.03496495237, 2975.88750577303]",Mus musculus,476263004,Scnn1a-Tg3-Cre;Ai14-187854.03.02.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,dendrite-only,,475849760,right,0.746415082088614
positive,"[9060.0, 1693.2231610789, 8539.47904238953]",Mus musculus,488676149,Ntsr1-Cre;Ai14-212354.03.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,,,487607548,left,0.863503681960755
positive,"[8179.21128991034, 986.992609615226, 7985.29404830567]",Mus musculus,502808270,Cux2-CreERT2;Ai14-230639.05.01.01,5,385,VISp,Cux2-CreERT2,spiny,intact,,,502186453,left,0.486508185621383
positive,"[8630.0, 1066.86937281165, 3109.93858369618]",Mus musculus,568951556,Vipr2-IRES2-Cre;Ai14-297026.04.02.01,4,385,VISp,Vipr2-IRES2-Cre,spiny,intact,,,567199486,right,
positive,"[8785.76285523792, 1429.12207486634, 2476.2539267961]",Mus musculus,518290966,Scnn1a-Tg2-Cre;Ai14-245344.06.02.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,517101918,right,0.529828946117484
positive,"[8533.92849784295, 1372.7473068923, 8640.72029416292]",Mus musculus,318556138,Pvalb-IRES-Cre;Ai14-169130.06.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,318293709,left,0.649341825109582
positive,"[8071.98951076327, 1034.67091794913, 2736.49421211179]",Mus musculus,585859704,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.06.02.01,2/3,385,VISp,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,,,584627997,right,
positive,"[8827.0, 1417.04931993797, 3354.91118757201]",Mus musculus,490264167,Ntsr1-Cre;Ai14-204780.04.02.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,truncated,,,485673551,right,0.877214497416547
positive,"[8112.96442924806, 908.847514774744, 3418.93323172668]",Mus musculus,500961697,Scnn1a-Tg3-Cre;Ai14-226406.06.01.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,,,500829882,left,0.491815588220799
positive,"[9080.0, 1229.23036191569, 3668.4451935411]",Mus musculus,566655990,Nos1-CreERT2;Ai14-294361.02.02.01,6a,385,VISp,Nos1-CreERT2,sparsely spiny,NA,,,565087367,right,
positive,"[8240.00000000001, 1235.50463866749, 3793.82109108807]",Mus musculus,566728192,Nos1-CreERT2;Ai14-294359.05.02.01,6a,385,VISp,Nos1-CreERT2,spiny,intact,,,565087362,right,
,"[72.0, 263.0, 103.0]",Homo Sapiens,571429412,H17.06.005.12.10.03,6,12141,MTG,,spiny,truncated,full,epilepsy,571364629,left,0.806622024778872
positive,"[9213.77176404635, 1344.00848526416, 8179.35756249883]",Mus musculus,470062597,Pvalb-IRES-Cre;Ai14-180631.03.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,418778339,left,0.545064415991589
positive,"[8840.00000000001, 872.475665166068, 7662.160423554]",Mus musculus,573622646,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-302592.03.01.01,4,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,full,,571812075,left,0.431092971882781
,"[67.0, 256.0, 110.0]",Homo Sapiens,527930921,H16.06.008.01.31.03,3,12141,MTG,,spiny,intact,,epilepsy,527747035,left,
positive,"[8869.85442667183, 1962.10445397067, 8791.04264437621]",Mus musculus,580639899,Pvalb-IRES-Cre;Ai14-312690.04.01.01,6b,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,579671734,left,
positive,"[9209.5903489716, 1442.68876553949, 2931.72391387525]",Mus musculus,590932287,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-321743.02.02.01,5,385,VISp,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny,NA,,,589751921,right,
positive,"[7998.02060085033, 1062.11662205537, 3000.89888618276]",Mus musculus,475838754,Nr5a1-Cre;Ai14-186566.06.02.01,4,385,VISp,Nr5a1-Cre,spiny,intact,,,475544301,right,0.437956297202663
positive,"[7974.72025750282, 645.381579838533, 8130.93125033398]",Mus musculus,475622793,Htr3a-Cre_NO152;Ai14-185553.05.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,dendrite-only,,475544281,left,0.130689407133152
negative,"[8814.0, 1144.26220496156, 8194.62777278475]",Mus musculus,480266505,Rorb-IRES2-Cre-D;Ai14-197850.04.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,480151881,left,0.627239938787104
,"[323.0, 201.0, 140.0]",Homo Sapiens,558159992,H16.03.011.14.06.01,3,12141,MTG,,spiny,truncated,,tumor,557958365,right,
positive,"[9534.05464544452, 2292.29544730753, 8836.44457575141]",Mus musculus,522301604,Ctgf-2A-dgCre;Ai14(IVSCC)-248179.04.01.01,6b,409,VISl,Ctgf-T2A-dgCre,spiny,intact,dendrite-only,,520637509,left,0.978338688158262
,"[81.0, 149.0, 216.0]",Homo Sapiens,545227537,H16.03.009.11.09.04,3,12136,AnG,,spiny,truncated,,epilepsy,545106104,left,
positive,"[9547.44890263525, 1737.12357088611, 8722.5140249451]",Mus musculus,479225052,Rorb-IRES2-Cre-D;Ai14-187416.03.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,475544313,left,0.609268116870475
negative,"[8207.72369097788, 1264.41627684978, 8430.60550733823]",Mus musculus,479492800,Rorb-IRES2-Cre-D;Ai14-196662.06.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,478728077,left,0.665026893014081
positive,"[8640.57620175548, 923.594307356423, 3733.11993070406]",Mus musculus,586073895,Chrna2-Cre_OE25;Ai14(IVSCC)-316054.04.02.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,584630486,right,
positive,"[8680.55216656606, 1049.51097066019, 8295.0791008468]",Mus musculus,476562817,Rorb-IRES2-Cre-D;Ai14-188705.03.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,475849788,left,0.462874997084965
positive,"[9116.43708153059, 1473.6262972257, 8737.6882948406]",Mus musculus,318331342,Pvalb-IRES-Cre;Ai14-169125.03.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,314059203,left,0.547338765688274
positive,"[8800.0, 1054.45058929316, 3235.43244611558]",Mus musculus,489259263,Cux2-CreERT2;Ai14-213723.04.02.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,488675920,right,0.450812051109552
positive,"[9256.23914161562, 1164.5286383796, 8295.37140906663]",Mus musculus,490601284,Rbp4-Cre_KL100;Ai14-215299.03.01.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,490198915,left,0.456807179918807
,"[326.0, 243.0, 108.0]",Homo Sapiens,587776508,H17.03.005.11.08.04,5,12141,MTG,,spiny,truncated,,epilepsy,587641390,right,
positive,"[7993.72479738935, 1309.41398720239, 2842.22682733199]",Mus musculus,318522838,Pvalb-IRES-Cre;Ai14-169129.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,318293697,right,0.598951940119569
positive,"[8686.43184673875, 1216.85477925224, 2323.77841260748]",Mus musculus,475892238,Pvalb-IRES-Cre;Ai14-185566.05.02.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,475544429,right,0.181547683298209
positive,"[7783.25821504013, 1355.02683360019, 3367.13542382314]",Mus musculus,530325234,Ctgf-2A-dgCre;Ai14(IVSCC)-258165.05.01.01,6b,385,VISp,Ctgf-T2A-dgCre,spiny,intact,,,528995383,left,
positive,"[8683.16154151641, 1584.18108086178, 8968.37799072869]",Mus musculus,534303031,Sst-IRES-Cre;Ai14-262058.06.01.01,5,385,VISp,Sst-IRES-Cre,sparsely spiny,NA,full,,531017852,left,0.639552174026612
positive,"[8977.0, 947.238529186096, 2807.45048655108]",Mus musculus,564692405,Ndnf-IRES2-dgCre;Ai14-292669.04.02.01,2/3,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,563340181,right,
positive,"[9786.96732633721, 2247.04638648558, 9428.36774602592]",Mus musculus,466800233,Rorb-IRES2-Cre-D;Ai14-172651.02.02.01,4,312782628,VISpor,Rorb-IRES2-Cre,spiny,intact,,,322489481,left,0.404817396217367
positive,"[9170.75517633096, 1251.06011070636, 2226.24752072534]",Mus musculus,526531616,Ndnf-IRES2-dgCre;Ai14-255259.03.02.01,1,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,full,,525474768,right,0.0779451325577291
positive,"[8347.52575106291, 1424.93446456524, 3206.93528814287]",Mus musculus,471786879,Ntsr1-Cre;Ai14-181184.05.02.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,469953249,right,0.929995768419671
positive,"[9411.14864469038, 1341.4496259891, 7663.19533866498]",Mus musculus,583645193,Chrna2-Cre_OE25;Ai14(IVSCC)-312987.03.01.01,6a,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,581535058,left,
positive,"[7940.0, 1017.19505644508, 3133.91316613295]",Mus musculus,475459689,Nr5a1-Cre;Ai14-184650.06.01.01,4,385,VISp,Nr5a1-Cre,spiny,intact,dendrite-only,,475196478,left,0.455007800183141
positive,"[8300.9250643679, 1170.86587611378, 3052.30600086918]",Mus musculus,480169178,Rorb-IRES2-Cre-D;Ai14-197353.06.02.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,479695203,right,0.51319624543025
positive,"[9419.26203280867, 3105.75619143696, 1265.63130029005]",Mus musculus,505200218,Cux2-CreERT2;Ai14-234039.03.02.01,5,312782628,VISpor,Cux2-CreERT2,spiny,intact,,,503871535,right,0.410432695777423
positive,"[9190.84394155472, 1315.16520995676, 9086.79939059962]",Mus musculus,521409057,Cux2-CreERT2;Ai14-247683.03.01.01,2/3,385,VISp,Cux2-CreERT2,spiny,intact,dendrite-only,,520635764,left,0.137858823584519
positive,"[7974.72025750282, 1135.39512275403, 8004.12260485316]",Mus musculus,471077857,Pvalb-IRES-Cre;Ai14-180633.05.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,469953330,left,0.658820355714992
,"[70.0, 249.0, 103.0]",Homo Sapiens,505692551,H16.06.003.01.08.04,3,12141,MTG,,spiny,intact,,epilepsy,504919864,left,
positive,"[8464.02746780043, 858.019649220185, 2627.65583563455]",Mus musculus,578929342,Oxtr-T2A-Cre;Ai14-309025.06.02.01,1,385,VISp,Oxtr-T2A-Cre,aspiny,NA,,,575921777,right,
positive,"[8813.37443854339, 991.569067461208, 3716.9397458881]",Mus musculus,563175057,Tlx3-Cre_PL56;Ai14-290592.06.02.01,5,385,VISp,Tlx3-Cre_PL56,spiny,intact,,,562296696,right,0.52796867814848
positive,"[9195.59339059503, 1711.16325766913, 8750.22421247658]",Mus musculus,523478821,Vip-IRES-Cre;Ai14(IVSCC)-249983.04.01.01,5,385,VISp,Vip-IRES-Cre,aspiny,NA,,,522645855,left,0.702940514528375
positive,"[9233.58695249827, 1707.47026964001, 2501.13078731172]",Mus musculus,556363725,Chrna2-Cre_OE25;Ai14(BT)-281475.03.02.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,554221069,right,
positive,"[9000.00000000001, 1099.21319991064, 8207.52664713069]",Mus musculus,486106720,Cux2-CreERT2;Ai14-205216.03.01.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,485673599,left,0.416074463683201
positive,"[9397.19434397943, 2424.71499263321, 9997.86067399115]",Mus musculus,547616623,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-273191.03.01.01,2/3,312782628,VISpor,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,,,546349647,left,
positive,"[9653.24872361421, 1576.16762161748, 8442.56313882276]",Mus musculus,326508751,Rbp4-Cre_KL100;Ai14-175334.03.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,324234508,left,0.654638329608983
positive,"[9200.69020820757, 1090.76007934618, 3273.51969375317]",Mus musculus,483057325,Cux2-CreERT2;Ai14-198017.03.02.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,480773220,right,0.4622730218802
positive,"[8785.76285523792, 792.499084272452, 8226.40126642356]",Mus musculus,530235049,Ndnf-IRES2-dgCre;Ai14-257657.04.01.01,2/3,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,528995194,left,0.212204295517138
positive,"[7785.19947054, 843.230171366, 7833.69689185]",Mus musculus,324257146,Sst-IRES-Cre;Ai14-173191.06.01.01,4,394,VISam,Sst-IRES-Cre,aspiny,NA,dendrite-only,,322489513,left,0.484678144482302
positive,"[8673.73055792799, 1030.16478125045, 7991.54832655796]",Mus musculus,572609108,Pvalb-IRES-Cre;Ai14-301945.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,570930952,left,0.551026596950797
positive,"[9390.00000000001, 1740.36648135116, 8727.50636732409]",Mus musculus,475202388,Sst-IRES-Cre;Ai14-183338.03.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,full,,473879701,left,0.726094149966432
positive,"[9060.00000000001, 1110.37812891005, 3341.91759377797]",Mus musculus,574269602,Htr3a-Cre_NO152;Ai14-306198.03.02.01,4,385,VISp,Htr3a-Cre_NO152,spiny,intact,,,573111168,right,
positive,"[8900.0, 1232.09097563557, 2878.56554687646]",Mus musculus,476525478,Scnn1a-Tg3-Cre;Ai14-188323.04.02.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,475849784,right,0.394228599853003
positive,"[9302.83982831063, 1007.62450449125, 3175.36475486424]",Mus musculus,313862274,Sst-IRES-Cre;Ai14-167636.03.02.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,,,313401532,right,0.209667541020202
,"[78.0, 272.0, 91.0]",Homo Sapiens,567764060,H17.06.003.11.10.01,3,12141,MTG,,aspiny,NA,,epilepsy,567704703,left,
positive,"[8940.62118738681, 1611.4933592587, 2581.277586977]",Mus musculus,482516713,Pvalb-IRES-Cre;Ai14-199001.04.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,480773359,right,0.695130293272037
negative,"[9056.0, 1565.36007097069, 8406.34306381061]",Mus musculus,485911892,Ntsr1-Cre;Ai14-204780.05.01.01,5,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,485673551,left,0.754364174578013
positive,"[9420.44757071338, 2012.34631270089, 8951.28220694582]",Mus musculus,517077548,Ntsr1-Cre;Ai14-244454.03.01.01,5,409,VISl,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,515045777,left,0.772832940822405
positive,"[9372.74085835315, 1279.82669762618, 8716.1350809876]",Mus musculus,469992918,Pvalb-IRES-Cre;Ai14-180631.02.01.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,418778339,left,0.385376564564965
positive,"[9144.98829657144, 1007.28731835252, 2993.11944941875]",Mus musculus,474596625,Htr3a-Cre_NO152;Ai14-182498.03.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,473879681,right,0.313876052914206
positive,"[8571.79273428058, 1456.05987954927, 8368.41167220256]",Mus musculus,581138223,Nkx2-1-CreERT2;Ai14 (IVSCC)-311663.03.01.01,6a,385,VISp,Nkx2-1-CreERT2,aspiny,NA,,,579671640,left,
positive,"[9742.0, 1399.68477065729, 2981.24431916024]",Mus musculus,395830185,Scnn1a-Tg3-Cre;Ai14-177300.01.02.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,dendrite-only,,339692419,right,0.410976071937405
positive,"[8699.57721839244, 882.854043285512, 2620.84944722467]",Mus musculus,574734127,Ndnf-IRES2-dgCre;Ai14-306261.05.02.01,1,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,full,,573111229,right,0.124313437970402
positive,"[9000.0, 908.767654735126, 3958.18554126302]",Mus musculus,553231879,Htr3a-Cre_NO152;Ai14-275763.05.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,552940203,right,
positive,"[8698.0, 900.919593028912, 7616.89553833374]",Mus musculus,486783119,Pvalb-IRES-Cre;Ai14-212809.03.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,486471358,left,0.492175632632898
positive,"[8323.70112956287, 1019.58824675918, 3333.41903725657]",Mus musculus,487663469,Rbp4-Cre_KL100;Ai14-211534.04.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,487152257,left,0.581477578388368
,"[322.0, 255.0, 92.0]",Homo Sapiens,537204107,H16.03.006.01.04.01,2,12141,MTG,,spiny,intact,full,epilepsy,536912860,right,0.115234020977991
positive,"[8293.76496018328, 940.228184150228, 7936.85221401996]",Mus musculus,504913842,Rorb-IRES2-Cre-D;Ai14-234244.04.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,503871563,left,0.480651076865769
positive,"[8709.35966923039, 1462.2953306523, 8648.31609957473]",Mus musculus,388874977,Sst-IRES-Cre;Ai14-172534.05.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,320827615,left,0.589181863029868
